"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"436","TC0200012433.hg.1","PREPL","9581","prolyl endopeptidase like",1.69713544038385,5.16574477517807,5.98327643872161,7.99292162669546e-06,6.77565099363909e-05,3.58855180703695
"437","TC0200012459.hg.1","SRBD1","55133","S1 RNA binding domain 1",-0.705737039196493,5.80371252994358,-3.51407852543034,0.00222128802284787,0.00512604928349508,-1.9903608842359
"438","TC0200012713.hg.1","BCL11A","53335","BAF chromatin remodeling complex subunit BCL11A",1.3564153825671,6.43326533288932,5.53362393449087,2.15178454090262e-05,0.000135956008222025,2.59771275964526
"439","TC0200012742.hg.1","XPO1","7514","exportin 1",-1.36340593546275,6.72041161137232,-4.49606997683058,0.00022812916188121,0.000837949062342764,0.246154034269636
"440","TC0200012809.hg.1","PELI1","57162","pellino E3 ubiquitin protein ligase 1",-2.08759222095569,8.05307275745138,-9.13321695236686,1.6174531198793e-08,1.00929908077778e-06,9.79095913058496
"441","TC0200012854.hg.1","RAB1A","5861","RAB1A, member RAS oncogene family",-1.49469751343147,8.97713502986089,-8.78760229536665,2.99792323552608e-08,1.38504053481305e-06,9.17681779361153
"442","TC0200012925.hg.1","C1D","10438","C1D nuclear receptor corepressor",-0.702888102344162,4.78031274081172,-3.06770248387492,0.00614702802974523,0.0120796552519877,-2.97233058698726
"443","TC0200012959.hg.1","NFU1","27247","NFU1 iron-sulfur cluster scaffold",-0.934336180834713,4.34637146181436,-3.01766701210169,0.00687865092019886,0.0132579754907462,-3.07978989023142
"444","TC0200012961.hg.1","AAK1","22848","AP2 associated kinase 1",1.46524732998959,7.62926857702625,6.5508867308935,2.37208972633699e-06,2.83913329939816e-05,4.80542283569905
"445","TC0200012994.hg.1","SNRPG","6637","small nuclear ribonucleoprotein polypeptide G",-0.621255376864736,4.80308462809985,-3.12161733424595,0.00544313538076845,0.0109336023735436,-2.8558610638342
"446","TC0200013046.hg.1","EXOC6B","23233","exocyst complex component 6B",1.04216350546305,4.31205647450468,4.74199781831976,0.000129388749547445,0.000544422607385423,0.808979536431747
"447","TC0200013096.hg.1","MOB1A","55233","MOB kinase activator 1A",-0.993668681919672,9.02627131209218,-5.70534429785486,1.47011724449355e-05,0.000101290431397088,2.97867400686095
"448","TC0200013137.hg.1","GCFC2","6936","GC-rich sequence DNA-binding factor 2",0.862010287760955,3.1384763903241,3.68357283693636,0.00150193774838181,0.0037406751469132,-1.60915577950593
"449","TC0200013298.hg.1","ST3GAL5","8869","ST3 beta-galactoside alpha-2,3-sialyltransferase 5",1.08222221580091,6.01048945527522,4.51110792757545,0.000220333876162031,0.000813703043859779,0.280612868053712
"450","TC0200013324.hg.1","CD8B","926","CD8b molecule",0.733533120632266,5.20331419238694,2.90142415808783,0.00891746395206036,0.0165856213601123,-3.32691530552384
"451","TC0200013552.hg.1","FAHD2B","151313","fumarylacetoacetate hydrolase domain containing 2B",0.546346208136321,4.72151758134143,2.3049425955029,0.0321885597473605,0.0499701431561847,-4.52424195827528
"452","TC0200013567.hg.1","ANKRD36B","57730","ankyrin repeat domain 36B",1.05375840925751,6.93594441074692,3.55443203494595,0.00202402584245116,0.00476362679170879,-1.89992915265783
"453","TC0200013595.hg.1","MGAT4A","11320","alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A",1.05057593960613,6.8961434890601,2.85144339143681,0.00996270490910396,0.0181927654861898,-3.43200603272378
"454","TC0200013603.hg.1","MITD1","129531","microtubule interacting and trafficking domain containing 1",-0.845525635986567,5.56713797512582,-4.27923449857247,0.000376991793478141,0.00124407291847787,-0.250903994784285
"455","TC0200013616.hg.1","AFF3","3899","AF4/FMR2 family member 3",1.39457814148972,5.48838368746375,3.34040893221305,0.00330940410006746,0.00716527044927162,-2.37678821028706
"456","TC0200013750.hg.1","FHL2","2274","four and a half LIM domains 2",-1.04626136482799,3.96977002205138,-5.34721053944155,3.26565742077902e-05,0.000189251052668711,2.18089794070202
"457","TC0200013779.hg.1","ST6GAL2","84620","ST6 beta-galactoside alpha-2,6-sialyltransferase 2",-1.0719306501319,2.96601471045566,-4.08450487185279,0.000592488713617178,0.0018044151990187,-0.696869504217065
"458","TC0200013878.hg.1","BUB1","699","BUB1 mitotic checkpoint serine/threonine kinase",-0.838691489800276,3.8089364529842,-3.43559856702765,0.00266069130084586,0.0059613937002463,-2.16557139978834
"459","TC0200013894.hg.1","ANAPC1","64682","anaphase promoting complex subunit 1",1.29196247648355,5.32749945869569,5.10549064540436,5.63816017599218e-05,0.000287508830166489,1.63595328896488
"460","TC0200013899.hg.1","ZC3H8","84524","zinc finger CCCH-type containing 8",0.619391998491041,4.57944998968317,2.54065078071183,0.0196015459994089,0.0325635176257709,-4.06724862332064
"461","TC0200014029.hg.1","C2orf76","130355","chromosome 2 open reading frame 76",-0.810175411688778,4.52423155229733,-3.4143452626349,0.0027937247914989,0.0061993316698967,-2.2128595877094
"462","TC0200014108.hg.1","NIFK","84365","nucleolar protein interacting with the FHA domain of MKI67",0.606324836075158,5.58831242988999,2.31828034434522,0.0313121033814873,0.0487898541728402,-4.49903546622324
"463","TC0200014160.hg.1","BIN1","274","bridging integrator 1",0.920164258624017,6.96037154841272,4.42199768510937,0.000270781457760841,0.000951338657684476,0.0763769933841889
"464","TC0200014167.hg.1","ERCC3","2071","ERCC excision repair 3, TFIIH core complex helicase subunit",0.755360633608691,5.95691773991805,3.35097727516339,0.00323034612343239,0.00702976876601867,-2.35341361927029
"465","TC0200014190.hg.1","AMMECR1L","83607","AMMECR1 like",1.21925415782049,6.06178252463279,4.9806755543595,7.49036436914615e-05,0.000360966266223829,1.35286572880243
"466","TC0200014584.hg.1","MMADHC","27249","metabolism of cobalamin associated D",-0.726108107345602,5.95561250597542,-2.89968136071847,0.00895206861930508,0.0166432825034968,-3.33059199465073
"467","TC0200014610.hg.1","NMI","9111","N-myc and STAT interactor",-1.81640921823817,6.82889228923203,-5.35188557467905,3.23152807907839e-05,0.00018779446195399,2.19138996077482
"468","TC0200014672.hg.1","NR4A2","4929","nuclear receptor subfamily 4 group A member 2",-2.39551427908204,4.51869200247806,-5.38932896330774,2.97097577091486e-05,0.000175973180277265,2.27535304558201
"469","TC0200014693.hg.1","CYTIP","9595","cytohesin 1 interacting protein",-1.49611856344958,8.93905808899341,-7.17010138901564,6.61473472753148e-07,1.16641505500746e-05,6.08488017132027
"470","TC0200014764.hg.1","DPP4","1803","dipeptidyl peptidase 4",1.44787850719503,4.19126962304495,4.62920128264894,0.000167754378886519,0.000665257708545681,0.551054265866459
"471","TC0200014772.hg.1","IFIH1","64135","interferon induced with helicase C domain 1",-1.17938261826692,7.15352560061785,-2.64716115324334,0.0155849097133159,0.026697175704679,-3.85335459647098
"472","TC0200014790.hg.1","GRB14","2888","growth factor receptor bound protein 14",-1.36004401841918,2.82170853607994,-3.71790023984923,0.00138721961492096,0.00351753821127049,-1.53155016280855
"473","TC0200014792.hg.1","COBLL1","22837","cordon-bleu WH2 repeat protein like 1",1.90656559249794,3.77994400712281,4.73237088533845,0.000132284323612805,0.000553581136857933,0.786984646258859
"474","TC0200014809.hg.1","GALNT3","2591","polypeptide N-acetylgalactosaminyltransferase 3",-0.792759993844865,5.57168550975281,-3.33839704010616,0.00332466769793739,0.00718090919330096,-2.3812357939123
"475","TC0200014834.hg.1","STK39","27347","serine/threonine kinase 39",1.30408797651491,6.09466117480433,4.83899393836941,0.000103562789118053,0.000461388703688916,1.03036200828678
"476","TC0200014857.hg.1","FASTKD1","79675","FAST kinase domains 1",0.967969144724292,2.48759508767833,3.52312230168549,0.00217549314689749,0.00504557145515381,-1.97011313718585
"477","TC0200014893.hg.1","TLK1","9874","tousled like kinase 1",-0.932666201535318,6.15683698477115,-2.59368885281065,0.0174928689797524,0.0295600053717835,-3.96127022823668
"478","TC0200014899.hg.1","METTL8","79828","methyltransferase 8, methylcytidine",0.774786763373764,5.15389519444933,3.15629434463224,0.00503245649484479,0.010228750112707,-2.78059605525135
"479","TC0200014990.hg.1","CIR1","9541","corepressor interacting with RBPJ, CIR1",-1.46442498644668,7.15899155435981,-5.15430124492513,5.04724457949931e-05,0.000264810377409778,1.7463629903454
"480","TC0200014991.hg.1","GPR155","151556","G protein-coupled receptor 155",0.870075035365765,5.98446807113329,3.27977285535426,0.00380098232429839,0.00803685965137692,-2.51051042544814
"481","TC0200015194.hg.1","TFPI","7035","tissue factor pathway inhibitor",-1.63778065007806,3.94582095630136,-5.38454675400245,3.00302187999263e-05,0.000176963789356708,2.26463638765272
"482","TC0200015211.hg.1","SLC40A1","30061","solute carrier family 40 member 1",-0.583944083939897,7.92341369458076,-2.73954320842486,0.0127447628969668,0.0224821705169862,-3.66451693586299
"483","TC0200015216.hg.1","ORMDL1","94101","ORMDL sphingolipid biosynthesis regulator 1",1.09581025357153,6.13944810992812,4.55088899611279,0.000200983202786341,0.000757993793365627,0.371749817812153
"484","TC0200015246.hg.1","STAT4","6775","signal transducer and activator of transcription 4",1.21432208952013,6.31867828098496,3.55384870731874,0.00202675033987721,0.00476761026997593,-1.90123793554956
"485","TC0200015264.hg.1","CAVIN2","8436","caveolae associated protein 2",-2.00903821191771,7.36239915801866,-7.14789994651537,6.91849476987097e-07,1.20616776742656e-05,6.03991030434026
"486","TC0200015314.hg.1","STK17B","9262","serine/threonine kinase 17b",-1.26656950405571,9.67638976549096,-5.56442026504497,2.00919925703559e-05,0.000130007010749362,2.66625409449051
"487","TC0200015332.hg.1","PGAP1","80055","post-GPI attachment to proteins inositol deacylase 1",1.01747857472465,3.94705174070432,2.84448760579376,0.0101171720815693,0.0184093481752068,-3.446572748471
"488","TC0200015348.hg.1","SF3B1","23451","splicing factor 3b subunit 1",-0.752226154471939,6.54081688560927,-3.69311461610489,0.00146913860001043,0.00367881860815621,-1.58759641201078
"489","TC0200015402.hg.1","FAM126B","285172","family with sequence similarity 126 member B",-1.33404392891604,7.63884522672242,-5.13636450932284,5.25669627325085e-05,0.000273182640972091,1.70581040916714
"490","TC0200015424.hg.1","FLACC1","130540","flagellum associated containing coiled-coil domains 1",1.6885323042951,4.55080308630987,7.97588870520245,1.3561686020206e-07,3.89161424927651e-06,7.67059634758447
"491","TC0200015425.hg.1","TRAK2","66008","trafficking kinesin protein 2",1.50693563399301,6.54858545581771,6.16116851286773,5.43813808097584e-06,5.16958805228567e-05,3.97422384492709
"492","TC0200015447.hg.1","SUMO1","7341","small ubiquitin like modifier 1",-1.6473471956136,7.16950875140869,-6.84582329188811,1.28287560024123e-06,1.83494900096423e-05,5.42131217293961
"493","TC0200015476.hg.1","RAPH1","65059","Ras association (RalGDS/AF-6) and pleckstrin homology domains 1",0.581814350886674,2.82941635988525,3.03178766408391,0.00666405425840652,0.0129089856074793,-3.0495268526345
"494","TC0200015506.hg.1","INO80D","54891","INO80 complex subunit D",0.960963852990536,6.76833892409573,4.10471741755375,0.000565315474832338,0.00173637909157924,-0.650628637836892
"495","TC0200015556.hg.1","FZD5","7855","frizzled class receptor 5",0.537652683165266,3.84960231943081,2.42631721317935,0.0249854684560521,0.0400947774459745,-4.29189409451017
"496","TC0200015608.hg.1","LANCL1","10314","LanC like 1",1.3591449023455,3.89366329305515,4.39367746296647,0.000289137365179474,0.00100211149822143,0.0114532946587369
"497","TC0200015631.hg.1","IKZF2","22807","IKAROS family zinc finger 2",1.7717129477537,4.78080008776885,6.90135817019355,1.14415074534673e-06,1.68881036533606e-05,5.53597294013835
"498","TC0200015729.hg.1","USP37","57695","ubiquitin specific peptidase 37",0.90269964650291,4.01172227511875,2.81184399214093,0.0108732507930162,0.0195464664061224,-3.51473765895009
"499","TC0200015739.hg.1","ZNF142","7701","zinc finger protein 142",0.940949385170965,6.3031343046801,4.81576283698306,0.000109228592422913,0.000481382727226528,0.977379512122469
"500","TC0200015741.hg.1","RNF25","64320","ring finger protein 25",0.789993978909309,5.18358876520088,3.53707177073549,0.00210667643157058,0.00492802284245877,-1.93886023985316
"501","TC0200015764.hg.1","CNPPD1","27013","cyclin Pas1/PHO80 domain containing 1",0.981844069739597,7.54355040674429,5.10733704655724,5.6145744000928e-05,0.000286841595587805,1.64013301133048
"502","TC0200015771.hg.1","TUBA4A","7277","tubulin alpha 4a",-1.12369641492624,9.31757120901404,-5.42754394942904,2.72710849451656e-05,0.000164386608543046,2.36091610249131
"503","TC0200015815.hg.1","EPHA4","2043","EPH receptor A4",1.86978163235129,4.2071529930053,7.3069329238058,5.023113140032e-07,9.75074903653271e-06,6.36053077833708
"504","TC0200015838.hg.1","FARSB","10056","phenylalanyl-tRNA synthetase subunit beta",1.16855014480307,6.11630424609365,4.65416871173052,0.000158373307694555,0.000637355994380527,0.608183743071259
"505","TC0200015893.hg.1","DOCK10","55619","dedicator of cytokinesis 10",1.19839485735169,7.45709158628142,3.19798570523531,0.00457849736687178,0.00942508560586908,-2.68975695073689
"506","TC0200015976.hg.1","SP110","3431","SP110 nuclear body protein",0.589673361158194,9.84297409550322,2.32708651244891,0.0307455661092329,0.0480366978101643,-4.4823478654814
"507","TC0200016026.hg.1","NMUR1","10316","neuromedin U receptor 1",0.6537339861757,5.68785383650938,3.17491575879579,0.00482452582201174,0.00984945174445172,-2.74006909266149
"508","TC0200016115.hg.1","ARL4C","10123","ADP ribosylation factor like GTPase 4C",0.826992386411772,6.81323620396552,2.35787262241025,0.0288386346273586,0.0454105289633253,-4.42372968370468
"509","TC0200016319.hg.1","ANKMY1","51281","ankyrin repeat and MYND domain containing 1",0.826906022774478,6.87311313499423,4.48105198585313,0.000236191759512622,0.000859719824093401,0.211737451654741
"510","TC0200016344.hg.1","MTERF4","130916","mitochondrial transcription termination factor 4",0.838780382947183,5.17483798396207,3.31292089185097,0.00352401468013275,0.0075514600288559,-2.43749186796582
"511","TC0200016360.hg.1","STK25","10494","serine/threonine kinase 25",0.745216147414694,6.73940048738635,3.74950658857165,0.00128929817882892,0.0033501448741224,-1.45999235929995
"512","TC0200016402.hg.1","RSAD2","91543","radical S-adenosyl methionine domain containing 2",-1.87717552474757,7.1756157654361,-2.3169646477675,0.0313975709782323,0.0488900498548815,-4.50152562229093
"513","TC0200016418.hg.1","ZNF512","84450","zinc finger protein 512",0.973087945601548,5.04530339128815,3.94422434393057,0.000820689261324012,0.00232469919516673,-1.01729289240976
"514","TC0200016422.hg.1","PPP1CB","5500","protein phosphatase 1 catalytic subunit beta",-1.23478236308606,7.16037128437098,-4.06813046872121,0.000615457449441135,0.0018584401414497,-0.734318290332918
"515","TC0200016424.hg.1","LBH","81606","LBH regulator of WNT signaling pathway",1.58807852845319,6.8911859932802,7.00170768587603,9.31387709101058e-07,1.47223849114286e-05,5.74209562494275
"516","TC0200016442.hg.1","MSH2","4436","mutS homolog 2",1.68722857090943,5.2855672549188,5.12384737747155,5.40808325126145e-05,0.000278233236312115,1.67749673485841
"517","TC0200016454.hg.1","SANBR","84542","SANT and BTB domain regulator of CSR",-2.08682881732073,3.97539826491338,-10.2577872865903,2.39970763219629e-09,4.26409586951802e-07,11.6819925915527
"518","TC0200016464.hg.1","APLF","200558","aprataxin and PNKP like factor",-1.0185713080013,4.48280302037604,-4.78463091158859,0.000117317327461603,0.000508448454852349,0.906337406234726
"519","TC0200016471.hg.1","MXD1","4084","MAX dimerization protein 1",-0.763025096028866,9.78444471166654,-3.00184513781538,0.00712703840093183,0.0136569545467877,-3.11363841014936
"520","TC0200016496.hg.1","CNNM3","26505","cyclin and CBS domain divalent metal cation transport mediator 3",0.906146610547803,5.54021950257629,3.67708388763951,0.00152465639361312,0.00378445305286,-1.62381187247715
"521","TC0200016499.hg.1","MRPL30","51263","mitochondrial ribosomal protein L30",-0.654461408224615,4.98596982575764,-2.5476000756763,0.0193122362838817,0.032140681423463,-4.05342461442022
"522","TC0200016502.hg.1","IL18R1","8809","interleukin 18 receptor 1",-1.66530049834876,5.1432197215023,-5.45066061979237,2.58960643787955e-05,0.000157213951944856,2.41260894173439
